minor_gid,org_id,votes
713272,10,7
713272,11,95
713272,12,152
713272,13,121
713272,14,53
713272,16,35
713272,17,4
713274,1,8
713274,2,20
713274,3,172
713274,4,9
713274,5,6
713274,6,12
713274,8,49
713274,9,15
713274,10,4
713274,11,59
713274,12,102
713274,13,100
713274,14,33
713274,16,23
713274,17,0
713276,1,8
713276,2,23
713276,3,62
713276,4,11
713276,5,23
713276,6,4
713276,8,25
713276,9,11
713276,10,19
713276,11,63
713276,12,77
713276,13,192
713276,14,62
713276,16,48
713276,17,178
713278,1,15
713278,2,71
713278,3,307
713278,4,24
713278,5,84
713278,6,16
713278,8,84
713278,9,44
713278,10,33
713278,11,204
713278,12,199
713278,13,460
713278,14,205
713278,16,147
713278,17,185
713280,1,12
713280,2,28
713280,3,247
713280,4,21
713280,5,25
713280,6,14
713280,8,56
713280,9,20
713280,10,3
713280,11,120
713280,12,139
713280,13,200
713280,14,85
713280,16,40
713280,17,1
713282,1,4
713282,2,19
713282,3,203
713282,4,8
713282,5,8
713282,6,15
713282,8,35
713282,9,15
713282,10,5
713282,11,63
713282,12,83
713282,13,100
713282,14,24
713282,16,22
713282,17,1
713284,1,1
713284,2,2
713284,3,27
713284,4,5
713284,5,2
713284,6,0
713284,8,26
713284,9,1
713284,10,0
713284,11,14
713284,12,22
713284,13,7
713284,14,14
713284,16,2
713284,17,0
713286,1,14
713286,2,15
713286,3,157
713286,4,13
713286,5,9
713286,6,14
713286,8,40
713286,9,12
713286,10,4
713286,11,91
713286,12,174
713286,13,64
713286,14,32
713286,16,22
713286,17,2
713288,1,6
713288,2,1
713288,3,106
713288,4,8
713288,5,5
713288,6,2
713288,8,20
713288,9,13
713288,10,4
713288,11,55
713288,12,46
713288,13,33
713288,14,7
713288,16,13
713288,17,3
713290,1,0
713290,2,0
713290,3,62
713290,4,5
713290,5,1
713290,6,4
713290,8,29
713290,9,7
713290,10,0
713290,11,14
713290,12,32
713290,13,28
713290,14,4
713290,16,13
713290,17,0
713292,1,7
713292,2,51
713292,3,168
713292,4,30
713292,5,63
713292,6,18
713292,8,56
713292,9,31
713292,10,25
713292,11,123
713292,12,129
713292,13,302
713292,14,108
713292,16,97
713292,17,121
713294,1,9
713294,2,16
713294,3,161
713294,4,7
713294,5,18
713294,6,12
713294,8,75
713294,9,17
713294,10,2
713294,11,69
713294,12,127
713294,13,89
713294,14,39
713294,16,30
713294,17,0
713300,1,5
713300,2,15
713300,3,81
713300,4,2
713300,5,30
713300,6,9
713300,8,39
713300,9,13
713300,10,2
713300,11,46
713300,12,105
713300,13,89
713300,14,52
713300,16,18
713300,17,9
713302,1,4
713302,2,0
713302,3,29
713302,4,0
713302,5,3
713302,6,3
713302,8,5
713302,9,1
713302,10,1
713302,11,8
713302,12,22
713302,13,5
713302,14,7
713302,16,0
713302,17,0
713304,1,5
713304,2,4
713304,3,43
713304,4,3
713304,5,4
713304,6,2
713304,8,6
713304,9,5
713304,10,4
713304,11,18
713304,12,16
713304,13,17
713304,14,25
713304,16,7
713304,17,0
713306,1,1
713306,2,0
713306,3,29
713306,4,0
713306,5,0
713306,6,0
713306,8,1
713306,9,4
713306,10,1
713306,11,10
713306,12,8
713306,13,9
713306,14,10
713306,16,0
713306,17,2
713308,1,7
713308,2,1
713308,3,37
713308,4,2
713308,5,2
713308,6,4
713308,8,8
713308,9,3
713308,10,3
713308,11,20
713308,12,24
713308,13,17
713308,14,25
713308,16,5
713308,17,0
713310,1,18
713310,2,15
713310,3,204
713310,4,9
713310,5,29
713310,6,32
713310,8,52
713310,9,32
713310,10,3
713310,11,116
713310,12,147
713310,13,89
713310,14,76
713310,16,30
713310,17,6
713312,1,3
713312,2,1
713312,3,10
